9219734,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219734.jpg,sofia.gonzalez@congreso.gob.mx,SofÌ_a GonzÌÁlez Torres,PVEM,Chiapas,SofGonzalez
9219772,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219772.jpg,alma.arzaluz@congreso.gob.mx,Alma LucÌ_a Arzaluz Alonso,PVEM,Quer&#xE9;taro,ArzaluzA
9221502,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221502.jpg,sasil.deleon@congreso.gob.mx,Sasil Dora Luz De LeÌ_n Villard,PVEM,Chiapas,sasildeleon
9221517,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221517.jpg,luis.avendano@congreso.gob.mx,Luis Ignacio AvendaÌ±o BermÌ¼dez,PVEM,Chiapas,LuisIgnacioAB
9221519,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""}]",MR,/Archivos/Fotos/9221519.jpg,emilio.salazar@congreso.gob.mx,Emilio Enrique Salazar FarÌ_as,PVEM,Chiapas,DiputadosPRI
9221541,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9221541.jpg,yaret.guevara@congreso.gob.mx,Yaret Adriana Guevara JimÌ©nez,PVEM,Oaxaca,YaretGuevara
9219560,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219560.jpg,manuel.clouthier@congreso.gob.mx,Manuel JesÌ¼s Clouthier Carrillo,Ind.,Sinaloa,ClouthierManuel
9219383,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219383.jpg,jose.ferreiro@congreso.gob.mx,JosÌ© Alfredo Ferreiro Velazco,PES,Baja California,DiputadosPES
9219385,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219385.jpg,abdies.pineda@congreso.gob.mx,Abdies Pineda MorÌ_n,PES,Tamaulipas,DiputadosPES
9219387,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219387.jpg,gonzalo.guizar@congreso.gob.mx,Gonzalo GuÌ_zar Valladares,PES,Veracruz,gguizarv
9219390,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219390.jpg,,Justo Federico Escobedo Miramontes,PES,Distrito Federal,S/T
9219391,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219391.jpg,alejandro.gonzalez@congreso.gob.mx,Alejandro GonzÌÁlez Murillo,PES,Hidalgo,AlejandroGonMu
9219482,diputado,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219482.jpg,melissa.torres@congreso.gob.mx,Melissa Torres Sandoval,PANAL,Distrito Federal,MelissaTorres_S
9219497,diputado,[],RP,/Archivos/Fotos/9219497.jpg,ana.perea@congreso.gob.mx,Ana Guadalupe Perea Santos,PES,Hidalgo,gpeoyervides
9219670,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219670.jpg,refugio.garzon@congreso.gob.mx,Refugio Trinidad GarzÌ_n Canchola,PES,Sonora,DipCiudadanoMX
9219767,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219767.jpg,cynthia.garcia@congreso.gob.mx,Cynthia Gissel GarcÌ_a Soberanes,PES,Baja California,DiputadosPES
9219776,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219776.jpg,edith.martinez@congreso.gob.mx,Norma Edith MartÌ_nez GuzmÌÁn,PES,Jalisco,Norma_MtzG
,,,,,,,,,
,,,,,,,,,
id_legislator_sil,legislator_chamber_sil,legislator_commission_sil,legislator_election_sil,legislator_image_sil,legislator_mail_sil,legislator_name_sil,legislator_party_sil,legislator_state_sil,legislator_twitter_senate
9218784,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218784.jpg,ernesto.ruffo@senado.gob.mx,Ernesto Ruffo Appel,PAN,Baja California,RuffoAppel
9218792,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218792.jpg,victor.hermosillo@senado.gob.mx,VÌ_ctor Hermosillo y Celada,PAN,Baja California,VHermosilloBC
9218800,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218800.jpg,jorge.lavalle@senado.gob.mx,Jorge Luis Lavalle Maury,PAN,Campeche,JLavalleMaury
9218808,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218808.jpg, lfsalazar@senado.gob.mx,Luis Fernando Salazar FernÌÁndez,PAN,Coahuila,SalazarLuisFer
9218816,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218816.jpg, jorge.preciado@pan.senado.gob.mx,Jorge Luis Preciado RodrÌ_guez,PAN,Colima,JL_Preciado_
9218846,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218846.jpg,torresgraciano@senado.gob.mx,Fernando Torres Graciano,PAN,Guanajuato,FYunesMarquez
9218848,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218848.jpg,romero.hicks@senado.gob.mx,Juan Carlos Romero Hicks,PAN,Guanajuato,JCRomeroHicks
9219054,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""}]",PM,/Archivos/Fotos/9215794.jpg,josemariamartinez@senado.gob.mx,JosÌ© MarÌ_a MartÌ_nez MartÌ_nez,PAN,Jalisco,chemamtzmtz
9219088,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9215828.jpg,marthaelena@pan.senado.gob.mx,Martha Elena GarcÌ_a  GÌ_mez,PAN,Nayarit,MarthaElena_GG
9219151,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219151.jpg,sonia.mendoza@senado.gob.mx,Sonia Mendoza DÌ_az,PAN,San Luis Potos&#xED;,SoniaMendozaSLP
9219153,senador,[],MR,/Archivos/Fotos/9219153.jpg,octavio.pedroza@senado.gob.mx,CÌ©sar Octavio Pedroza GaitÌÁn,PAN,San Luis Potos&#xED;,OctavioPedroza
9219159,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9219159.jpg,flopez.brito@pan.senado.gob.mx,Francisco Salvador LÌ_pez Brito,PAN,Sinaloa,LopezBrito_
9219193,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9215933.jpg,francisco.burquez@senado.gob.mx,Francisco de Paula BÌ¼rquez Valenzuela,PAN,Sonora,pancho_burquez_
9219213,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9219213.jpg,adriana.davila@pan.senado.gob.mx,Adriana DÌÁvila FernÌÁndez,PAN,Tlaxcala,AdrianaDavilaF
9219528,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219528.jpg,daniel.avila@pan.senado.gob.mx,Daniel Gabriel Ìvila Ruiz,PAN,Yucat&#xE1;n,danielavilamx
9219530,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219530.jpg,rosa.diaz@senado.gob.mx,Rosa Adriana DÌ_az Lizama,PAN,Yucat&#xE1;n,RosaAdrianaDL
9221026,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221026.jpg,jesussantana@senado.gob.mx,JosÌ© de JesÌ¼s Santana GarcÌ_a,PAN,Aguascalientes,SenadoresdelPAN
9221030,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9221030.jpg,j.fernandez@pan.senado.gob.mx,Juan Alejandro FernÌÁndez SÌÁnchez Navarro,PAN,Baja California Sur,jfernandezsn
9221036,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9217776.jpg,silvia.garza@senado.gob.mx,Silvia Guadalupe Garza GalvÌÁn,PAN,Coahuila,Silvia_Garza
9221041,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9221041.jpg,.sylvia.martinez@senado.gob.mx,Sylvia Leticia MartÌ_nez Elizondo,PAN,Chihuahua,SenadoraSylvia
9221044,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9221044.jpg,hector.flores@senado.gob.mx,HÌ©ctor David Flores Ìvalos,PAN,Durango,hectordflores
9221060,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9217800.jpg, rgraciag@senado.gob.mx,RaÌ¼l Gracia GuzmÌÁn,PAN,Nuevo Le&#xF3;n,RaulCervantesA
9221065,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9221065.jpg,patricia.leal@pan.senado.gob.mx,Irma Patricia Leal Islas,PAN,Puebla,PatyLeal_10
9221067,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9217807.jpg,sonia.rocha@pan.senado.gob.mx,Sonia Rocha Acosta,PAN,Quer&#xE9;taro,SonRocha
9221068,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221068.jpg, marcela.torres@pan.senado.gob.mx,MarÌ_a Marcela Torres Peimbert,PAN,Quer&#xE9;taro,Marce_Torres7
9221076,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221076.jpg,sandra.garcia@pan.senado.gob.mx,Sandra Luz GarcÌ_a Guajardo,PAN,Tamaulipas,sandrasg123
9221080,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9221080.jpg,rosario.guzman@pan.senado.gob.mx,MarÌ_a del Rosario GuzmÌÁn AvilÌ©s,PAN,Veracruz,sen_charoguzman
9221134,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217874.jpg,ernesto.cordero@senado.gob.mx,Ernesto Javier Cordero Arroyo,PAN,N/A,ErnestoCordero
9221136,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217876.jpg,mariana@senado.gob.mx,Mariana GÌ_mez del Campo Gurza,PAN,N/A,Marianagc
9221138,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217878.jpg,roberto.gil@senado.gob.mx,Roberto Gil Zuarth,PAN,N/A,rgilzuarth
9221140,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217880.jpg,lcalderonh@senado.gob.mx,Luisa MarÌ_a de Guadalupe CalderÌ_n Hinojosa,PAN,N/A,CocoaCalderon
9221142,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217882.jpg,salvador.vega@pan.senado.gob.mx,Salvador Vega Casillas,PAN,N/A,SalvadorVegaC
9221144,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217884.jpg,gabriela.cuevas@senado.gob.mx,Gabriela Cuevas BarrÌ_n,PAN,N/A,GabyCuevas
9221147,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217887.jpg,pilar.ortega@pan.senado.gob.mx,Ma. del Pilar Ortega MartÌ_nez,PAN,N/A,Pilarortega
9221148,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217888.jpg, servicios@laurarojas.mx,Laura AngÌ©lica Rojas HernÌÁndez,PAN,N/A,Laura_Rojas_
9221150,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217890.jpg,hlarios@senado.gob.mx,HÌ©ctor Larios CÌ_rdova,PAN,N/A,LariosHector
9221356,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221356.jpg,andrea.garcia@pan.senado.gob.mx,Andrea GarcÌ_a GarcÌ_a,PAN,Tamaulipas,AndreaGarcia_MX
9221495,senador,"[{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218235.jpg,fernandoh@senado.gob.mx,Fernando Herrera Ìvila,PAN,Aguascalientes,FHerreraAvila
9221165,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217905.jpg,miguel.barbosa@senado.gob.mx,Luis Miguel GerÌ_nimo Barbosa Huerta,PT,N/A,MBarbosaMX
9221167,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217907.jpg,angelicadelapena@senado.gob.mx,AngÌ©lica De la PeÌ±a GÌ_mez,PRD,N/A,AngelicaDeLaP
9221169,senador,[],RP,/Archivos/Fotos/9221169.jpg,luis.sanchez@senado.gob.mx,Venancio Luis SÌÁnchez JimÌ©nez,PRD,N/A,SenLuisSanchez
9221171,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217911.jpg,dolorespadiernaluna@yahoo.com.mx,MarÌ_a de los Dolores Padierna Luna,PRD,N/A,Dolores_PL
9221175,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217915.jpg,imendozam@senado.gob.mx,Iris Vianey Mendoza Mendoza,PRD,N/A,IrisVianeyMM
9221285,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218025.jpg,zoerobledo@senado.gob.mx,Zoe Alejandro Robledo Aburto,PT,Chiapas,zoerobledo
9221292,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218032.jpg,mario.delgado@senado.gob.mx,Mario MartÌ_n Delgado Carrillo,PT,Distrito Federal,mario_delgado1
9221294,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218034.jpg,armando.rios@senado.gob.mx,Armando RÌ_os Piter,Sin Partido,Guerrero,RiosPiterJaguar
9221298,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218038.jpg,aencinas@senado.gob.mx,Alejandro de JesÌ¼s Encinas RodrÌ_guez,Sin Partido,M&#xE9;xico,A_Encinas_R
9221300,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218040.jpg,rmoron@senado.gob.mx,RaÌ¼l MorÌ_n Orozco,Sin Partido,Michoac&#xE1;n,raulmoronO
9221304,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218044.jpg, luz.beristain@senado.gob.mx,Luz MarÌ_a Beristain Navarrete,PT,Quintana Roo,LuzMaBeristain
9221310,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218050.jpg,fmayans@senado.gob.mx,Fernando Enrique Mayans Canabal,PRD,Tabasco,SenadorMayans
9221312,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218052.jpg,lorena.cuellar@senado.gob.mx,Lorena CuÌ©llar Cisneros,PT,Tlaxcala,JuarezCisneros
9221336,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9221336.jpg,luishfernandez@senado.gob.mx,Luis Humberto FernÌÁndez Fuentes,PT,N/A,LuisHFernandez
9221340,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218080.jpg,isidro.pedraza@senado.gob.mx,Isidro Pedraza ChÌÁvez,PRD,Hidalgo,I_PedrazaChavez
9221342,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218082.jpg,fidel.demedicis@senado.gob.mx,Fidel DemÌ©dicis Hidalgo,PT,Morelos,FidelDemedicis
9221344,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218084.jpg,rabindranath.salazar@senado.gob.mx,Rabindranath Salazar Solorio,PT,Morelos,RabinSalazar
9221350,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218090.jpg,benjaminrobles@senado.gob.mx,Ìngel BenjamÌ_n Robles Montoya,PT,Oaxaca,BenjaminRoblesM
9221489,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218229.jpg,adolfo.romero@senado.gob.mx,Adolfo Romero Lainas,PRD,Oaxaca,AdolfoRomeroPRD
9218788,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218788.jpg,rbarroso@senado.gob.mx,Ricardo Barroso Agramont,PRI,Baja California Sur,RicardoBarrosoA
